road_name,room_count,house_type,mt_sq,constr_year,discount,price,postal_code,price_mt_sq,date,sale_type
"Frøbels Alle 5, 2. tv",2,Lejlighed,64,1937,0,2395e3,2000 Frederiksberg,37421,2017-02-17,Alm. Salg
"Aksel Møllers Have 12, 3. th",2,Lejlighed,65,1944,-0.01,2625e3,2000 Frederiksberg,40384,2017-02-17,Alm. Salg
"Ved Andebakken 1, 1. tv",3,Lejlighed,88,1941,-0.03,3725e3,2000 Frederiksberg,42329,2017-02-17,Alm. Salg
"Frederiksvej 48, 3. tv",3,Lejlighed,57,1909,0,2995e3,2000 Frederiksberg,52543,2017-02-17,Alm. Salg
"Godthåbsvej 119, 2. tv",3,Lejlighed,81,1932,-0.05,295e4,2000 Frederiksberg,36419,2017-02-16,Alm. Salg
"Rådmand Steins Alle 33, 6. 62",2,Lejlighed,71,1970,-0.07,205e4,2000 Frederiksberg,28873,2017-02-16,Alm. Salg
"Finsensvej 34, 1. 4",2,Lejlighed,69,1972,-0.02,195e4,2000 Frederiksberg,28260,2017-02-16,Alm. Salg
"Mariendalsvej 67, 1. tv",3,Lejlighed,78,1932,-0.04,3165e3,2000 Frederiksberg,40576,2017-02-16,Alm. Salg
"Finsensvej 47B, 4. 409",1,Lejlighed,60,1961,-0.03,1825e3,2000 Frederiksberg,30416,2017-02-15,Alm. Salg
"Roskildevej 100, 3. mf",3,Lejlighed,92,1956,-0.03,2625e3,2000 Frederiksberg,28532,2017-02-15,Alm. Salg
"Johannes V. Jensens Alle 42, 3. th",4,Lejlighed,180,1971,-0.02,585e4,2000 Frederiksberg,32500,2017-02-15,Alm. Salg
"Elga Olgas Vej 1, 1. tv",4,Lejlighed,134,2008,0,4575e3,2000 Frederiksberg,34141,2017-02-14,Alm. Salg
"Bentzonsvej 41, 2. tv",4,Lejlighed,78,1900,NA,2575e3,2000 Frederiksberg,33012,2017-02-14,Andet
"Steen Blichers Vej 2, 4. th",5,Lejlighed,130,1889,-0.01,6145e3,2000 Frederiksberg,47269,2017-02-14,Alm. Salg
"Betty Nansens Alle 43, 4. th",4,Lejlighed,118,1976,-0.03,46e5,2000 Frederiksberg,38983,2017-02-14,Alm. Salg
"Finsensvej 36D, 3. tv",3,Lejlighed,87,1979,-0.03,281e4,2000 Frederiksberg,32298,2017-02-14,Alm. Salg
"Sprogøvej 9, st. tv",3,Lejlighed,84,1982,0.03,3605e3,2000 Frederiksberg,42916,2017-02-14,Alm. Salg
"Roskildevej 98, 6. mf",2,Lejlighed,53,1953,-0.04,1925e3,2000 Frederiksberg,36320,2017-02-13,Alm. Salg
"C.F. Richs Vej 87, 3. th",3,Lejlighed,122,1936,NA,47e5,2000 Frederiksberg,38524,2017-02-13,Alm. Salg
"Nordre Fasanvej 155B, 5",2,Lejlighed,87,1904,0.01,3846251,2000 Frederiksberg,44209,2017-02-13,Alm. Salg
"Rådmand Steins Alle 33, 6. 61",2,Lejlighed,74,1970,-0.05,2085e3,2000 Frederiksberg,28175,2017-02-12,Alm. Salg
"Guldborgvej 37, 3. tv",3,Lejlighed,86,1902,NA,345e4,2000 Frederiksberg,40116,2017-02-10,Fam. Salg
Porcelænshaven 10F,2,Lejlighed,66,1919,0,3895e3,2000 Frederiksberg,59015,2017-02-10,Alm. Salg
"Rådmand Steins Alle 9, 4. tv",4,Lejlighed,100,1953,0,29e5,2000 Frederiksberg,29e3,2017-02-09,Alm. Salg
"Nordre Fasanvej 39B, 4. tv",4,Lejlighed,102,1932,0.02,46e5,2000 Frederiksberg,45098,2017-02-09,Alm. Salg
"Søndre Fasanvej 87D, 1. 3",3,Lejlighed,87,1991,-0.02,3085e3,2000 Frederiksberg,35459,2017-02-09,Alm. Salg
"C.F. Richs Vej 124, st",3,Lejlighed,82,1937,-0.06,29e5,2000 Frederiksberg,35365,2017-02-09,Alm. Salg
